"DataHora","Dia","Mês","Ano","Satelite","Municipio","latitude","longitude"
"6/19/2020","19","6","2020","NOAA-20","BRASILIA","-15.80773","-48.16292"
"6/19/2020","19","6","2020","NOAA-20","BRASILIA","-15.86589","-48.00219"
"11/2/2020","2","11","2020","NOAA-20","BRASILIA","-15.56728","-47.85551"
"11/2/2020","2","11","2020","NOAA-20","BRASILIA","-15.57071","-47.85612"
"5/26/2020","26","5","2020","GOES-16","BRASILIA","-15.65","-47.88"
"5/26/2020","26","5","2020","GOES-16","BRASILIA","-15.65","-47.85"
"5/26/2020","26","5","2020","GOES-16","BRASILIA","-15.67","-47.87"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.56892","-47.85563"
"5/26/2020","26","5","2020","NPP-375","BRASILIA","-15.82942","-48.12055"
"5/26/2020","26","5","2020","NPP-375","BRASILIA","-15.63353","-47.46148"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.65495","-47.88251"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.65629","-47.89"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.65696","-47.89378"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.65763","-47.89752"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.65158","-47.88706"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.65022","-47.87951"
"5/26/2020","26","5","2020","NOAA-20","BRASILIA","-15.6509","-47.88329"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.62872","-47.46199"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.63217","-47.4626"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.57031","-47.85513"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.96283","-48.07252"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.96338","-48.0761"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.89486","-47.78529"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.78313","-48.09521"
"5/27/2020","27","5","2020","NOAA-20","BRASILIA","-15.63412","-47.46154"
"5/1/2020","1","5","2020","NOAA-19","BRASILIA","-15.71412","-47.930954"
"8/26/2020","26","8","2020","GOES-16","BRASILIA","-15.72","-47.39"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-15.57853","-47.41042"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-15.5796","-47.41549"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-15.5823","-47.41148"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-15.75999","-48.15231"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-15.77223","-48.03325"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-16.04146","-47.54044"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-16.0419","-47.53897"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-16.0429","-47.54377"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-16.04786","-48.11394"
"5/1/2020","1","5","2020","NOAA-20","BRASILIA","-15.86619","-47.9338"
"5/1/2020","1","5","2020","AQUA_M-T","BRASILIA","-15.937","-47.594"
"8/26/2020","26","8","2020","NPP-375","BRASILIA","-16.04516","-48.11143"
"8/26/2020","26","8","2020","AQUA_M-T","BRASILIA","-15.681","-48.213"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-15.73175","-48.20118"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-15.5741","-47.63692"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-15.73085","-48.20626"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-15.56659","-47.85707"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-16.04802","-48.11206"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-15.62091","-47.62888"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-15.68164","-48.20719"
"8/26/2020","26","8","2020","NOAA-20","BRASILIA","-15.67827","-48.2077"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.82891","-47.96139"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.85597","-48.13126"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.85692","-48.13629"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.74024","-47.68562"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.70525","-47.88121"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.57784","-47.99674"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-16.0267","-47.35888"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-16.02159","-47.35976"
"9/9/2020","9","9","2020","NPP-375","BRASILIA","-15.57591","-47.99598"
"9/9/2020","9","9","2020","NPP-375","BRASILIA","-15.76437","-48.00534"
"9/9/2020","9","9","2020","AQUA_M-T","BRASILIA","-15.914","-48.117"
"9/9/2020","9","9","2020","NPP-375","BRASILIA","-15.82997","-47.95819"
"9/9/2020","9","9","2020","NPP-375","BRASILIA","-15.85648","-48.1331"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.9316","-47.81738"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.57014","-47.85564"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.94324","-48.10832"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.91564","-48.11159"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.91667","-48.11696"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.91083","-48.1127"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.83034","-47.95912"
"9/9/2020","9","9","2020","NOAA-20","BRASILIA","-15.8548","-48.1348"
"9/8/2020","8","9","2020","NPP-375","BRASILIA","-15.94055","-48.10514"
"9/8/2020","8","9","2020","NOAA-19","BRASILIA","-15.931348","-48.0811"
"9/8/2020","8","9","2020","NPP-375","BRASILIA","-15.65052","-47.6031"
"9/8/2020","8","9","2020","NPP-375","BRASILIA","-15.59662","-47.63055"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.98699","-48.222"
"9/8/2020","8","9","2020","NPP-375","BRASILIA","-15.98796","-48.21909"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.95227","-48.10483"
"9/8/2020","8","9","2020","NPP-375","BRASILIA","-15.59995","-47.63"
"9/8/2020","8","9","2020","NPP-375","BRASILIA","-15.93723","-48.10569"
"9/8/2020","8","9","2020","NOAA-19","BRASILIA","-15.932566","-48.088638"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.75515","-48.16338"
"9/8/2020","8","9","2020","AQUA_M-T","BRASILIA","-15.949","-48.101"
"9/8/2020","8","9","2020","TERRA_M-T","BRASILIA","-15.798","-48.209"
"9/8/2020","8","9","2020","NPP-375","BRASILIA","-15.99127","-48.21855"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.81248","-47.98349"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.88271","-47.47448"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.8126","-47.97469"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.75637","-48.16607"
"9/8/2020","8","9","2020","AQUA_M-T","BRASILIA","-15.936","-48.103"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.93594","-48.10052"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.93821","-48.10291"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.60093","-47.62783"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.94273","-48.10155"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.99362","-48.22212"
"9/8/2020","8","9","2020","NPP-375D","BRASILIA","-15.95446","-48.10402"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.99308","-48.21649"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.9362","-48.10192"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.8114","-47.9728"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.8131","-47.98002"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.81194","-47.97813"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.94246","-48.09998"
"9/8/2020","8","9","2020","NOAA-20","BRASILIA","-15.8055","-47.9789"
"4/27/2020","27","4","2020","NPP-375D","BRASILIA","-15.56963","-47.85661"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.78514","-47.70494"
"6/22/2020","22","6","2020","NPP-375","BRASILIA","-16.01416","-47.80451"
"6/22/2020","22","6","2020","NPP-375","BRASILIA","-16.00887","-47.805"
"6/22/2020","22","6","2020","NPP-375","BRASILIA","-16.00851","-47.80172"
"6/22/2020","22","6","2020","NPP-375","BRASILIA","-15.95416","-48.02611"
"1/12/2020","12","1","2020","NPP-375","BRASILIA","-15.56224","-47.9914"
"1/12/2020","12","1","2020","NPP-375","BRASILIA","-15.96251","-48.17846"
"10/1/2020","1","10","2020","AQUA_M-T","BRASILIA","-16.034","-48.002"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.57054","-47.85534"
"2/21/2020","21","2","2020","NOAA-20","BRASILIA","-15.56755","-47.85494"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.57271","-47.79543"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.57748","-47.79111"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.62957","-48.16756"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.55793","-47.8047"
"6/22/2020","22","6","2020","NOAA-20","BRASILIA","-15.57049","-47.85588"
"6/22/2020","22","6","2020","NOAA-20","BRASILIA","-15.56744","-47.85536"
"6/22/2020","22","6","2020","NPP-375","BRASILIA","-15.77116","-48.18605"
"6/15/2020","15","6","2020","NOAA-20","BRASILIA","-15.81678","-47.47226"
"6/15/2020","15","6","2020","NOAA-20","BRASILIA","-15.8174","-47.47898"
"6/15/2020","15","6","2020","NOAA-20","BRASILIA","-15.81559","-47.47315"
"6/15/2020","15","6","2020","NOAA-20","BRASILIA","-15.61925","-47.83213"
"6/15/2020","15","6","2020","NOAA-20","BRASILIA","-15.62002","-47.832"
"6/23/2020","23","6","2020","AQUA_M-T","BRASILIA","-15.79","-47.712"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.63529","-48.17049"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.63152","-48.16763"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.5771","-47.7878"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.57787","-47.79445"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.57121","-47.78246"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.56829","-47.80296"
"10/4/2020","4","10","2020","NOAA-20","BRASILIA","-15.56275","-47.80064"
"10/4/2020","4","10","2020","NOAA-19","BRASILIA","-15.56797","-47.790928"
"10/4/2020","4","10","2020","NOAA-19","BRASILIA","-15.514747","-47.901985"
"10/5/2020","5","10","2020","NOAA-19","BRASILIA","-15.604535","-47.903835"
"10/5/2020","5","10","2020","NOAA-19","BRASILIA","-15.553662","-47.827164"
"10/5/2020","5","10","2020","NOAA-19","BRASILIA","-15.516352","-47.705383"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.57827","-47.77171"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.94713","-47.97262"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.9327","-48.24082"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.92604","-48.23823"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.92919","-48.24884"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.57936","-47.77338"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.64671","-47.88592"
"10/5/2020","5","10","2020","NOAA-20","BRASILIA","-15.64356","-47.87374"
"10/5/2020","5","10","2020","NOAA-18D","BRASILIA","-15.538524","-47.814278"
"10/5/2020","5","10","2020","NOAA-18D","BRASILIA","-15.551021","-47.831573"
"10/5/2020","5","10","2020","NOAA-18D","BRASILIA","-15.549644","-47.821842"
"10/5/2020","5","10","2020","NOAA-18D","BRASILIA","-15.548268","-47.812119"
"10/5/2020","5","10","2020","NOAA-18D","BRASILIA","-15.559388","-47.819683"
"10/5/2020","5","10","2020","NOAA-18D","BRASILIA","-15.603836","-47.920952"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.92022","-48.25184"
"10/6/2020","6","10","2020","GOES-16","BRASILIA","-15.58","-48.18"
"10/6/2020","6","10","2020","GOES-16","BRASILIA","-15.76","-48.11"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-16.00982","-48.14861"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.92127","-48.25056"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.9243","-48.25537"
"10/6/2020","6","10","2020","GOES-16","BRASILIA","-15.59","-47.8"
"10/6/2020","6","10","2020","NOAA-18D","BRASILIA","-15.568941","-47.931099"
"10/6/2020","6","10","2020","NOAA-18D","BRASILIA","-15.805199","-47.363552"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.9235","-48.23747"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.71632","-47.90249"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.58638","-47.81229"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.59631","-47.81595"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.5872","-47.81672"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.56662","-47.80564"
"10/6/2020","6","10","2020","NOAA-20","BRASILIA","-15.54975","-47.78976"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.97667","-47.62637"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.59153","-47.82397"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.54739","-47.79146"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.58969","-47.76888"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.58215","-47.76596"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.58401","-47.82114"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.54865","-47.79921"
"10/7/2020","7","10","2020","NOAA-20","BRASILIA","-15.5499","-47.80689"
"10/8/2020","8","10","2020","TERRA_M-M","BRASILIA","-15.669","-48.123"
"5/30/2020","30","5","2020","TERRA_M-T","BRASILIA","-15.633","-47.46"
"6/1/2020","1","6","2020","NOAA-20","BRASILIA","-15.62832","-47.45978"
"6/2/2020","2","6","2020","AQUA_M-T","BRASILIA","-15.966","-47.677"
"6/5/2020","5","6","2020","NOAA-20","BRASILIA","-15.71285","-48.01728"
"5/23/2020","23","5","2020","NPP-375","BRASILIA","-15.63377","-47.46564"
"6/1/2020","1","6","2020","NOAA-20","BRASILIA","-15.56786","-47.85632"
"6/9/2020","9","6","2020","NPP-375","BRASILIA","-15.86183","-47.67084"
"6/9/2020","9","6","2020","NPP-375","BRASILIA","-15.84299","-47.82665"
"6/9/2020","9","6","2020","NPP-375","BRASILIA","-15.77152","-48.01295"
"6/10/2020","10","6","2020","NPP-375D","BRASILIA","-15.56956","-47.85655"
"6/10/2020","10","6","2020","NPP-375","BRASILIA","-15.65044","-47.91541"
"6/13/2020","13","6","2020","NPP-375D","BRASILIA","-15.56985","-47.85594"
"6/14/2020","14","6","2020","NPP-375D","BRASILIA","-15.6381","-47.4549"
"6/14/2020","14","6","2020","NPP-375D","BRASILIA","-15.85223","-48.12519"
"6/2/2020","2","6","2020","NOAA-20","BRASILIA","-15.62676","-47.46231"
"6/6/2020","6","6","2020","NOAA-20","BRASILIA","-15.76755","-47.99592"
"10/10/2020","10","10","2020","NPP-375","BRASILIA","-15.5197","-47.68001"
"10/1/2020","1","10","2020","NOAA-20","BRASILIA","-15.86627","-47.71873"
"5/10/2020","10","5","2020","NPP-375","BRASILIA","-15.88619","-47.56899"
"5/14/2020","14","5","2020","NOAA-20","BRASILIA","-15.57036","-47.85654"
"6/16/2020","16","6","2020","NOAA-20","BRASILIA","-15.6333","-47.45063"
"6/19/2020","19","6","2020","NOAA-20","BRASILIA","-15.56713","-47.98893"
"6/19/2020","19","6","2020","NOAA-20","BRASILIA","-15.77996","-48.05732"
"6/19/2020","19","6","2020","NOAA-20","BRASILIA","-15.807","-48.1609"
"6/16/2020","16","6","2020","NOAA-20","BRASILIA","-15.56837","-47.85721"
"6/19/2020","19","6","2020","NPP-375","BRASILIA","-15.56579","-47.99176"
"6/19/2020","19","6","2020","NPP-375","BRASILIA","-15.71427","-48.19106"
"6/19/2020","19","6","2020","NPP-375","BRASILIA","-15.76179","-47.78428"
"6/19/2020","19","6","2020","NPP-375","BRASILIA","-15.86672","-48.00217"
"6/21/2020","21","6","2020","NOAA-20","BRASILIA","-15.56736","-47.85606"
"6/21/2020","21","6","2020","NPP-375","BRASILIA","-16.04373","-48.14058"
"6/21/2020","21","6","2020","AQUA_M-T","BRASILIA","-15.59","-48.023"
"6/21/2020","21","6","2020","AQUA_M-T","BRASILIA","-15.589","-48.017"
"6/22/2020","22","6","2020","NOAA-20","BRASILIA","-16.01175","-47.8053"
"6/22/2020","22","6","2020","NOAA-20","BRASILIA","-15.81","-47.46775"
"6/22/2020","22","6","2020","NOAA-20","BRASILIA","-15.82022","-48.22266"
"6/22/2020","22","6","2020","NPP-375","BRASILIA","-15.82123","-48.22134"
"6/22/2020","22","6","2020","NPP-375","BRASILIA","-15.68233","-47.63972"
"6/21/2020","21","6","2020","NOAA-20","BRASILIA","-15.58433","-48.01848"
"6/21/2020","21","6","2020","NOAA-20","BRASILIA","-15.58481","-48.01588"
"6/21/2020","21","6","2020","NOAA-20","BRASILIA","-15.53014","-47.47192"
"6/21/2020","21","6","2020","AQUA_M-T","BRASILIA","-15.592","-48.031"
"6/17/2020","17","6","2020","NOAA-20","BRASILIA","-15.73648","-47.63894"
"6/17/2020","17","6","2020","NOAA-20","BRASILIA","-15.63389","-47.45145"
"6/17/2020","17","6","2020","NOAA-20","BRASILIA","-15.56894","-47.85602"
"6/23/2020","23","6","2020","AQUA_M-T","BRASILIA","-15.786","-47.937"
"6/23/2020","23","6","2020","AQUA_M-T","BRASILIA","-15.788","-47.947"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.80233","-47.47672"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.80512","-47.47528"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.92745","-47.58879"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.7938","-48.15189"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.79563","-48.15167"
"6/23/2020","23","6","2020","NOAA-20","BRASILIA","-15.78203","-47.93977"
"6/17/2020","17","6","2020","NOAA-19","BRASILIA","-15.662811","-47.602039"
"6/23/2020","23","6","2020","NPP-375","BRASILIA","-15.78349","-47.93859"
"6/23/2020","23","6","2020","NPP-375","BRASILIA","-15.78444","-47.94309"
"6/26/2020","26","6","2020","NOAA-20","BRASILIA","-15.71257","-47.9199"
"6/26/2020","26","6","2020","NPP-375","BRASILIA","-16.03477","-48.04897"
"6/26/2020","26","6","2020","NPP-375","BRASILIA","-15.70241","-47.83167"
"6/26/2020","26","6","2020","NPP-375","BRASILIA","-15.69886","-47.83215"
"6/26/2020","26","6","2020","NPP-375","BRASILIA","-15.51873","-47.62324"
"6/27/2020","27","6","2020","NOAA-20","BRASILIA","-15.56978","-47.85583"
"6/27/2020","27","6","2020","NOAA-20","BRASILIA","-15.70724","-47.55811"
"6/27/2020","27","6","2020","NOAA-20","BRASILIA","-15.74803","-47.54763"
"6/27/2020","27","6","2020","NPP-375","BRASILIA","-15.89098","-47.80747"
"6/27/2020","27","6","2020","NPP-375","BRASILIA","-15.81141","-47.47958"
"6/28/2020","28","6","2020","NOAA-20","BRASILIA","-15.56761","-47.85432"
"6/29/2020","29","6","2020","TERRA_M-T","BRASILIA","-15.641","-47.767"
"7/1/2020","1","7","2020","TERRA_M-T","BRASILIA","-15.763","-48.062"
"7/1/2020","1","7","2020","TERRA_M-T","BRASILIA","-15.765","-48.052"
"7/2/2020","2","7","2020","AQUA_M-T","BRASILIA","-15.785","-47.594"
"7/2/2020","2","7","2020","AQUA_M-T","BRASILIA","-15.783","-47.585"
"7/2/2020","2","7","2020","TERRA_M-M","BRASILIA","-15.723","-47.553"
"7/3/2020","3","7","2020","AQUA_M-T","BRASILIA","-15.684","-47.736"
"7/3/2020","3","7","2020","NPP-375","BRASILIA","-15.68423","-47.73912"
"7/3/2020","3","7","2020","NPP-375","BRASILIA","-15.68404","-47.73603"
"7/3/2020","3","7","2020","NPP-375","BRASILIA","-15.68263","-47.7321"
"7/4/2020","4","7","2020","NOAA-20","BRASILIA","-15.98961","-47.96199"
"7/4/2020","4","7","2020","NOAA-20","BRASILIA","-15.92776","-47.9839"
"7/4/2020","4","7","2020","NPP-375","BRASILIA","-15.92954","-47.98911"
"7/4/2020","4","7","2020","NPP-375","BRASILIA","-15.93031","-47.99287"
"7/4/2020","4","7","2020","NPP-375","BRASILIA","-15.99156","-47.96157"
"7/4/2020","4","7","2020","AQUA_M-T","BRASILIA","-15.928","-47.988"
"7/4/2020","4","7","2020","NOAA-20","BRASILIA","-15.88453","-48.24267"
"7/4/2020","4","7","2020","NOAA-20","BRASILIA","-15.88377","-48.24674"
"7/4/2020","4","7","2020","NOAA-20","BRASILIA","-15.87957","-48.24566"
"7/4/2020","4","7","2020","NOAA-20","BRASILIA","-15.87533","-48.24486"
"7/6/2020","6","7","2020","NOAA-20","BRASILIA","-15.76581","-47.90481"
"7/6/2020","6","7","2020","NOAA-20","BRASILIA","-15.76443","-47.89857"
"7/6/2020","6","7","2020","NOAA-20","BRASILIA","-15.72235","-47.91466"
"7/6/2020","6","7","2020","NPP-375","BRASILIA","-15.76516","-47.90536"
"7/6/2020","6","7","2020","NPP-375","BRASILIA","-15.7646","-47.90177"
"7/6/2020","6","7","2020","NPP-375","BRASILIA","-15.76183","-47.90591"
"7/6/2020","6","7","2020","NPP-375","BRASILIA","-15.74939","-48.15841"
"7/6/2020","6","7","2020","NPP-375","BRASILIA","-15.57977","-48.01749"
"7/6/2020","6","7","2020","NPP-375","BRASILIA","-15.57645","-48.01803"
"7/6/2020","6","7","2020","NPP-375","BRASILIA","-15.52197","-47.53127"
"7/6/2020","6","7","2020","NOAA-20","BRASILIA","-15.86912","-48.12933"
"7/6/2020","6","7","2020","NOAA-20","BRASILIA","-15.86885","-48.13095"
"7/6/2020","6","7","2020","AQUA_M-T","BRASILIA","-15.775","-47.915"
"7/6/2020","6","7","2020","AQUA_M-T","BRASILIA","-15.765","-47.909"
"7/7/2020","7","7","2020","NOAA-20","BRASILIA","-15.53744","-47.62966"
"7/7/2020","7","7","2020","NPP-375","BRASILIA","-15.94733","-48.23597"
"7/7/2020","7","7","2020","NOAA-20","BRASILIA","-15.56759","-47.85518"
"7/8/2020","8","7","2020","GOES-16","BRASILIA","-15.7","-48.21"
"7/8/2020","8","7","2020","NOAA-20","BRASILIA","-15.70214","-48.20137"
"7/8/2020","8","7","2020","NOAA-20","BRASILIA","-15.70287","-48.20569"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.71066","-48.20869"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.71027","-48.20514"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.70987","-48.20154"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.70526","-48.20922"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.70487","-48.20565"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.70448","-48.20208"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.69948","-48.20619"
"7/8/2020","8","7","2020","NPP-375","BRASILIA","-15.57011","-47.6675"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-15.82055","-47.50172"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-15.93456","-48.03652"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-15.93471","-48.03823"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-15.81438","-47.4729"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-15.74919","-48.06398"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-15.74326","-48.06535"
"7/9/2020","9","7","2020","AQUA_M-T","BRASILIA","-15.937","-48.043"
"7/9/2020","9","7","2020","AQUA_M-T","BRASILIA","-15.864","-47.92"
"7/9/2020","9","7","2020","AQUA_M-T","BRASILIA","-15747","-48066"
"7/9/2020","9","7","2020","GOES-16","BRASILIA","-1574","-4806"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-1595968","-4819236"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-1595684","-481939"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-1593832","-480345"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-1574722","-4807076"
"7/9/2020","9","7","2020","NPP-375","BRASILIA","-1574654","-4806331"
"7/9/2020","9","7","2020","TERRA_M-T","BRASILIA","-15752","-4804"
"7/9/2020","9","7","2020","TERRA_M-T","BRASILIA","-15752","-48035"
"7/9/2020","9","7","2020","TERRA_M-T","BRASILIA","-15748","-48081"
"7/9/2020","9","7","2020","TERRA_M-T","BRASILIA","-15748","-48077"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-159371","-4803676"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1593374","-4803729"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1581612","-4747176"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1582095","-4750424"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1580423","-4817514"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1580477","-4817885"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1580141","-4817937"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1574449","-480712"
"7/9/2020","9","7","2020","GOES-16","BRASILIA","-158","-4817"
"7/9/2020","9","7","2020","NOAA-20","BRASILIA","-1556814","-4785664"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1574139","-4805166"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1573985","-4806357"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1573948","-4806569"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1573906","-4805919"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1573866","-4806134"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1573826","-4805476"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1573783","-4805695"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1573624","-4806877"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1572093","-4736621"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1572","-4736119"
"7/10/2020","10","7","2020","NPP-375","BRASILIA","-1574185","-4804943"
"7/10/2020","10","7","2020","NOAA-20","BRASILIA","-1601597","-4774291"
"7/10/2020","10","7","2020","NOAA-20","BRASILIA","-1599676","-4803008"
"7/10/2020","10","7","2020","NOAA-20","BRASILIA","-158104","-4747215"
"7/10/2020","10","7","2020","NOAA-20","BRASILIA","-1588957","-4813667"
"7/10/2020","10","7","2020","NOAA-20","BRASILIA","-1576078","-4779465"
"7/10/2020","10","7","2020","NOAA-20","BRASILIA","-157613","-4779875"
